1262667393843	2.3290794	1.879608	9.071152	5.3125	257.875	81.0625	0	2	1	com.android.ContextReader
1262667393864	2.2745981	1.920469	9.139254	5.5625	257.875	81.5625	0	2	1	com.android.ContextReader
1262667393887	2.2064962	2.2609777	8.825985	6.3125	257.125	80.8125	0	2	1	com.android.ContextReader
1262667393908	2.2064962	2.2609777	8.825985	6.3125	257.125	80.8125	0	2	1	com.android.ContextReader
1262667393936	2.002191	2.4108016	8.785124	6.0625	257.125	80.5625	0	2	1	com.android.ContextReader
1262667393962	2.002191	2.4108016	8.785124	6.0625	257.125	81.0625	0	2	1	com.android.ContextReader
1262667393984	1.9749504	2.901134	9.180115	6.5625	256.875	81.0625	0	2	1	com.android.ContextReader
1262667394005	1.96133	3.1054392	9.180115	6.5625	257.125	81.8125	0	2	1	com.android.ContextReader
1262667394028	1.96133	3.1054392	9.180115	6.5625	257.125	81.8125	0	2	1	com.android.ContextReader
1262667394054	2.002191	3.445948	8.962189	6.0625	256.875	83.0625	0	2	1	com.android.ContextReader
1262667394075	2.002191	3.445948	8.962189	6.0625	256.875	83.0625	0	2	1	com.android.ContextReader
1262667394090	1.9477097	3.5412905	8.907707	6.3125	256.375	82.8125	0	2	1	com.android.ContextReader
1262667394125	1.9477097	3.5412905	8.907707	6.3125	256.375	82.8125	0	2	1	com.android.ContextReader
1262667394141	2.0158114	4.140586	9.071152	6.8125	257.125	82.0625	0	2	1	com.android.ContextReader
1262667394167	2.3290794	4.235928	8.785124	7.0625	256.625	81.8125	0	2	1	com.android.ContextReader
1262667394198	2.3290794	4.235928	8.785124	7.0625	256.625	81.8125	0	2	1	com.android.ContextReader
1262667394209	3.0645783	4.576437	8.294792	5.5625	256.375	81.8125	0	2	1	com.android.ContextReader
1262667394242	3.0645783	4.576437	8.294792	5.5625	256.375	81.8125	0	2	1	com.android.ContextReader
1262667394262	3.0781987	4.671779	8.676162	5.8125	256.375	83.0625	0	2	1	com.android.ContextReader
1262667394285	2.901134	4.2495484	8.444615	7.8125	256.875	83.3125	0	2	1	com.android.ContextReader
1262667394307	2.901134	4.2495484	8.444615	7.8125	256.875	83.3125	0	2	1	com.android.ContextReader
1262667394328	2.901134	4.2495484	8.444615	7.8125	256.875	83.3125	0	2	1	com.android.ContextReader
1262667394350	2.4244218	4.576437	8.771504	12.5625	281.4375	97.0625	0	2	1	com.android.ContextReader
1262667394383	2.4244218	4.576437	8.771504	12.5625	281.4375	97.0625	0	2	1	com.android.ContextReader
1262667394395	2.4244218	4.576437	8.771504	12.5625	281.4375	97.0625	0	2	1	com.android.ContextReader
1262667394418	2.4244218	4.576437	8.771504	12.5625	281.4375	97.0625	0	2	1	com.android.ContextReader
1262667394438	2.4244218	4.576437	8.771504	12.5625	281.4375	97.0625	0	2	1	com.android.ContextReader
1262667394463	2.4244218	4.576437	8.771504	12.5625	281.4375	97.0625	0	2	1	com.android.ContextReader
1262667394611	-13.293459	-2.4380422	10.773695	15.5	-5.8125	-10.1875	0	2	1	com.android.ContextReader
1262667394788	-13.293459	-2.4380422	10.773695	15.5	-5.8125	-10.1875	0	2	1	com.android.ContextReader
1262667394828	-13.293459	-2.4380422	10.773695	15.5	-5.8125	-10.1875	0	2	1	com.android.ContextReader
1262667394869	-13.293459	-2.4380422	10.773695	15.5	-5.8125	-10.1875	0	2	1	com.android.ContextReader
1262667394896	-13.293459	-2.4380422	10.773695	15.5	-5.8125	-10.1875	0	2	1	com.android.ContextReader
1262667394910	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667394937	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667394993	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395013	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395044	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395056	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395103	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395172	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395183	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395205	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395226	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395249	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395269	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395292	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395311	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395339	1.6753027	2.192876	8.499097	18.75	-5.0625	-11.4375	0	2	1	com.android.ContextReader
1262667395366	-1.484618	2.4108016	9.79303	18.25	-0.8125	-11.9375	0	2	1	com.android.ContextReader
1262667395388	-1.484618	2.4108016	9.79303	18.25	-0.8125	-11.9375	0	2	1	com.android.ContextReader
1262667395408	-1.525479	2.233737	9.289077	17.75	-1.3125	-11.6875	0	2	1	com.android.ContextReader
1262667395430	0.7899802	2.0975335	9.180115	16.25	1.9375	-12.4375	0	2	1	com.android.ContextReader
1262667395456	0.7899802	2.0975335	9.180115	16.25	1.9375	-12.4375	0	2	1	com.android.ContextReader
1262667395476	1.4573772	2.901134	9.220976	13.9375	0.9375	-12.875	0	2	1	com.android.ContextReader
1262667395517	1.3484144	2.9556155	9.275456	14.1875	1.4375	-13.625	0	2	1	com.android.ContextReader
1262667395542	1.3484144	3.0645783	9.289077	14.1875	1.1875	-14.625	0	2	1	com.android.ContextReader
1262667395573	1.3484144	3.0645783	9.289077	14.1875	1.1875	-14.625	0	2	1	com.android.ContextReader
1262667395593	1.3484144	3.0645783	9.289077	14.1875	1.1875	-14.625	0	2	1	com.android.ContextReader
1262667395614	1.3484144	3.0645783	9.289077	14.1875	1.1875	-14.625	0	2	1	com.android.ContextReader
1262667395646	1.3484144	3.0645783	9.289077	14.1875	1.1875	-14.625	0	2	1	com.android.ContextReader
1262667395670	1.4028958	3.0645783	9.343558	14.4375	1.4375	-13.625	0	2	1	com.android.ContextReader
1262667395690	1.1985906	2.9556155	9.289077	13.9375	3.9375	-13.375	0	2	1	com.android.ContextReader
1262667396092	1.1985906	2.9556155	9.289077	13.9375	3.9375	-13.375	0	2	1	com.android.ContextReader
1262667396116	1.1985906	2.9556155	9.289077	13.9375	3.9375	-13.375	0	2	1	com.android.ContextReader
1262667396140	1.0487667	2.7921712	9.01667	14.1875	3.4375	-13.375	0	2	1	com.android.ContextReader
1262667396162	0.3949901	3.1190596	9.234595	13.6875	4.6875	-13.625	0	2	1	com.android.ContextReader
1262667396195	0.3949901	3.1190596	9.234595	13.6875	4.6875	-13.625	0	2	1	com.android.ContextReader
1262667396216	0.3949901	3.1190596	9.234595	13.6875	4.6875	-13.625	0	2	1	com.android.ContextReader
1262667396237	0.3949901	3.173541	9.180115	13.1875	4.6875	-13.125	0	2	1	com.android.ContextReader
1262667396259	0.23154591	3.173541	9.180115	12.1875	4.6875	-12.1875	0	2	1	com.android.ContextReader
1262667396340	0.23154591	3.173541	9.180115	12.1875	4.6875	-12.1875	0	2	1	com.android.ContextReader
1262667396351	0.23154591	3.1190596	9.125633	11.4375	4.1875	-12.1875	0	2	1	com.android.ContextReader
1262667396387	0.23154591	3.1190596	9.125633	11.4375	4.1875	-12.1875	0	2	1	com.android.ContextReader
1262667396416	0.23154591	3.1190596	9.125633	11.4375	4.1875	-12.1875	0	2	1	com.android.ContextReader
1262667396428	0.23154591	3.1190596	9.125633	11.4375	4.1875	-12.1875	0	2	1	com.android.ContextReader
1262667396461	0.24516626	3.1054392	9.01667	11.6875	2.6875	-13.875	0	2	1	com.android.ContextReader
1262667396483	0.24516626	3.1599207	9.180115	13.9375	3.9375	-13.875	0	2	1	com.android.ContextReader
1262667396503	0.24516626	3.1599207	9.180115	14.1875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667396526	0.24516626	3.1599207	9.180115	14.1875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667396547	0.13620348	3.2280223	9.234595	14.6875	4.9375	-13.625	0	2	1	com.android.ContextReader
1262667396582	0.13620348	3.2280223	9.234595	14.6875	4.9375	-13.625	0	2	1	com.android.ContextReader
1262667396605	0.13620348	3.2280223	9.234595	14.6875	4.9375	-13.625	0	2	1	com.android.ContextReader
1262667396625	0.13620348	3.214402	9.125633	12.1875	4.4375	-12.875	0	2	1	com.android.ContextReader
1262667396646	0.13620348	3.214402	9.125633	12.1875	4.4375	-12.875	0	2	1	com.android.ContextReader
1262667396677	0.19068487	3.2280223	9.125633	13.1875	4.1875	-13.125	0	2	1	com.android.ContextReader
1262667396688	0.24516626	3.2280223	9.125633	13.1875	4.4375	-13.625	0	2	1	com.android.ContextReader
1262667396722	0.24516626	3.2280223	9.125633	13.1875	4.4375	-13.625	0	2	1	com.android.ContextReader
1262667396738	0.13620348	3.173541	9.125633	14.1875	4.1875	-13.875	0	2	1	com.android.ContextReader
1262667396764	0.13620348	3.173541	9.071152	13.6875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667396784	0.13620348	3.336985	9.071152	13.6875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667396808	0.13620348	3.336985	9.071152	13.6875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667396821	0.24516626	3.4323275	8.975809	13.1875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667396856	0.24516626	3.3778462	8.975809	13.9375	3.1875	-13.625	0	2	1	com.android.ContextReader
1262667396867	0.24516626	3.3778462	8.975809	13.9375	3.1875	-13.625	0	2	1	com.android.ContextReader
1262667396891	0.24516626	3.445948	9.01667	13.1875	2.1875	-13.125	0	2	1	com.android.ContextReader
1262667396922	0.24516626	3.636633	8.962189	11.9375	3.4375	-14.375	0	2	1	com.android.ContextReader
1262667396943	0.24516626	3.636633	8.962189	11.9375	3.4375	-14.375	0	2	1	com.android.ContextReader
1262667396960	0.24516626	3.636633	8.962189	11.9375	3.4375	-14.375	0	2	1	com.android.ContextReader
1262667396983	0.24516626	3.636633	8.962189	13.1875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667397005	0.24516626	3.5821514	8.962189	13.1875	4.6875	-13.875	0	2	1	com.android.ContextReader
1262667397025	0.17706452	3.8545585	8.798744	13.4375	4.4375	-12.625	0	2	1	com.android.ContextReader
1262667397221	0.17706452	3.8545585	8.798744	13.4375	4.4375	-12.625	0	2	1	com.android.ContextReader
1262667397239	0.17706452	3.8545585	8.798744	13.4375	4.4375	-12.625	0	2	1	com.android.ContextReader
1262667397258	0.17706452	3.8545585	8.798744	13.4375	4.4375	-12.625	0	2	1	com.android.ContextReader
1262667397288	0.06810174	3.7455957	8.948568	13.4375	4.9375	-14.375	0	2	1	com.android.ContextReader
1262667397316	0.06810174	3.7455957	8.948568	13.4375	4.9375	-14.375	0	2	1	com.android.ContextReader
1262667397328	0.013620348	3.7455957	8.948568	12.9375	4.1875	-14.375	0	2	1	com.android.ContextReader
1262667397359	-0.040861044	3.8136973	8.894087	12.4375	4.4375	-14.125	0	2	1	com.android.ContextReader
1262667397394	-0.040861044	3.8136973	8.853226	12.6875	3.9375	-14.125	0	2	1	com.android.ContextReader
1262667397415	-0.313268	3.8136973	9.071152	12.6875	3.4375	-13.375	0	2	1	com.android.ContextReader
1262667397436	-0.313268	3.8136973	9.071152	12.6875	3.4375	-13.375	0	2	1	com.android.ContextReader
1262667397457	-0.313268	3.8136973	9.071152	12.6875	3.4375	-13.375	0	2	1	com.android.ContextReader
1262667397489	0.013620348	3.8136973	9.01667	13.6875	4.6875	-13.375	0	2	1	com.android.ContextReader
1262667397533	0.013620348	3.8136973	9.01667	13.6875	4.6875	-13.375	0	2	1	com.android.ContextReader
1262667397556	0.013620348	3.8136973	9.01667	13.6875	4.6875	-13.375	0	2	1	com.android.ContextReader
1262667397575	0.013620348	3.8136973	9.01667	13.6875	4.6875	-13.375	0	2	1	com.android.ContextReader
1262667397602	0.12258313	3.7047346	8.962189	12.9375	3.9375	-13.375	0	2	1	com.android.ContextReader
1262667397621	-0.19068487	3.8545585	8.689782	12.1875	4.1875	-13.875	0	2	1	com.android.ContextReader
1262667397974	-0.19068487	3.8545585	8.689782	12.1875	4.1875	-13.875	0	2	1	com.android.ContextReader
1262667397987	-0.19068487	3.8681788	8.526338	12.4375	4.4375	-14.125	0	2	1	com.android.ContextReader
1262667398013	-0.29964766	3.7455957	9.139254	12.6875	3.9375	-13.875	0	2	1	com.android.ContextReader
1262667398035	-0.29964766	3.7455957	9.139254	12.6875	3.9375	-13.875	0	2	1	com.android.ContextReader
1262667398057	-0.24516626	3.800077	9.139254	12.4375	3.9375	-13.125	0	2	1	com.android.ContextReader
1262667398082	-0.19068487	3.6230125	8.812365	13.1875	3.9375	-13.875	0	2	1	com.android.ContextReader
1262667398105	-0.19068487	3.6230125	8.812365	13.1875	3.9375	-13.875	0	2	1	com.android.ContextReader
1262667398127	-0.29964766	3.7319753	8.934948	12.9375	4.4375	-13.125	0	2	1	com.android.ContextReader
1262667398201	-0.29964766	3.7319753	8.934948	12.9375	4.4375	-13.125	0	2	1	com.android.ContextReader
1262667398235	-0.35412905	3.7864566	8.880466	13.1875	4.4375	-12.875	0	2	1	com.android.ContextReader
1262667398257	-0.35412905	3.7864566	8.880466	13.1875	4.4375	-12.875	0	2	1	com.android.ContextReader
1262667398283	-0.35412905	3.7864566	8.880466	13.1875	4.4375	-12.625	0	2	1	com.android.ContextReader
1262667398305	-0.35412905	3.7864566	8.880466	13.4375	4.9375	-14.125	0	2	1	com.android.ContextReader
1262667398333	-0.35412905	3.759216	8.989429	12.1875	5.6875	-15.375	0	2	1	com.android.ContextReader
1262667398368	-0.35412905	3.759216	8.989429	12.1875	5.6875	-15.375	0	2	1	com.android.ContextReader
1262667398395	-0.29964766	3.7455957	8.934948	12.1875	5.9375	-14.375	0	2	1	com.android.ContextReader
1262667398417	-0.29964766	3.7455957	8.934948	12.1875	5.9375	-14.375	0	2	1	com.android.ContextReader
1262667398430	-0.24516626	3.6502533	8.934948	13.1875	4.6875	-13.625	0	2	1	com.android.ContextReader
1262667398683	-0.29964766	3.6911142	8.880466	13.1875	3.9375	-13.375	0	2	1	com.android.ContextReader
1262667398716	-0.29964766	3.6911142	8.880466	13.1875	3.9375	-13.375	0	2	1	com.android.ContextReader
1262667398727	-0.40861043	3.7047346	9.00305	12.4375	3.9375	-13.875	0	2	1	com.android.ContextReader
1262667398788	-0.40861043	3.759216	9.00305	13.4375	4.9375	-14.125	0	2	1	com.android.ContextReader
1262667398835	-0.40861043	3.759216	9.00305	13.4375	4.9375	-14.125	0	2	1	com.android.ContextReader
1262667398927	-0.29964766	3.7047346	9.00305	13.1875	4.9375	-13.625	0	2	1	com.android.ContextReader
1262667399003	-0.29964766	3.7047346	9.00305	13.1875	4.9375	-13.625	0	2	1	com.android.ContextReader
1262667399017	-0.29964766	3.6502533	9.00305	12.4375	5.1875	-13.875	0	2	1	com.android.ContextReader
1262667399126	-0.29964766	3.6502533	9.057531	12.1875	5.1875	-13.625	0	2	1	com.android.ContextReader
1262667399138	-0.29964766	3.6502533	9.057531	12.1875	5.1875	-13.625	0	2	1	com.android.ContextReader
1262667399172	-0.29964766	3.6502533	9.057531	12.1875	5.1875	-13.625	0	2	1	com.android.ContextReader
1262667399189	-0.29964766	3.6502533	9.057531	12.1875	5.1875	-13.625	0	2	1	com.android.ContextReader
1262667399212	-0.35412905	3.6911142	8.948568	13.4375	4.6875	-15.125	0	2	1	com.android.ContextReader
1262667399236	-0.35412905	3.6911142	8.948568	13.4375	4.6875	-15.125	0	2	1	com.android.ContextReader
1262667399257	-0.35412905	3.6911142	8.948568	13.4375	4.6875	-15.125	0	2	1	com.android.ContextReader
1262667399288	-0.35412905	3.759216	9.00305	13.1875	5.1875	-13.875	0	2	1	com.android.ContextReader
1262667399311	-0.42223078	3.759216	9.00305	13.1875	5.1875	-13.875	0	2	1	com.android.ContextReader
1262667399338	-0.42223078	3.759216	9.00305	13.1875	5.1875	-13.875	0	2	1	com.android.ContextReader
1262667399354	-0.42223078	3.8136973	9.00305	13.6875	5.4375	-14.125	0	2	1	com.android.ContextReader
1262667399376	-0.40861043	3.7455957	8.880466	13.4375	4.4375	-15.125	0	2	1	com.android.ContextReader
1262667399406	-0.40861043	3.7455957	8.880466	13.4375	4.4375	-15.125	0	2	1	com.android.ContextReader
1262667399428	-0.40861043	3.6911142	8.880466	12.9375	4.1875	-14.625	0	2	1	com.android.ContextReader
1262667399453	-0.40861043	3.6502533	8.962189	13.1875	4.4375	-13.875	0	2	1	com.android.ContextReader
1262667399480	-0.40861043	3.6502533	8.962189	13.1875	4.4375	-13.875	0	2	1	com.android.ContextReader
1262667399509	-0.3677494	3.6502533	9.00305	13.1875	5.1875	-13.625	0	2	1	com.android.ContextReader
1262667399527	-0.3677494	3.6502533	9.00305	13.1875	5.1875	-13.625	0	2	1	com.android.ContextReader
1262667399555	-0.3677494	3.7047346	8.948568	12.9375	4.9375	-14.625	0	2	1	com.android.ContextReader
1262667399570	-0.3677494	3.7047346	8.948568	12.9375	4.9375	-14.625	0	2	1	com.android.ContextReader
1262667399591	-0.3677494	3.7047346	9.00305	11.9375	3.9375	-14.875	0	2	1	com.android.ContextReader
1262667399615	-0.3677494	3.759216	9.00305	12.6875	3.6875	-14.625	0	2	1	com.android.ContextReader
1262667399636	-0.3677494	3.759216	9.00305	12.6875	3.6875	-14.625	0	2	1	com.android.ContextReader
1262667399668	-0.42223078	3.759216	9.00305	13.1875	4.1875	-14.875	0	2	1	com.android.ContextReader
1262667399697	-0.3677494	3.6502533	8.948568	12.6875	4.6875	-14.125	0	2	1	com.android.ContextReader
1262667399718	-0.3677494	3.6502533	8.948568	12.6875	4.6875	-14.125	0	2	1	com.android.ContextReader
1262667399737	-0.3677494	3.6502533	8.948568	12.6875	4.6875	-14.125	0	2	1	com.android.ContextReader
1262667399767	-0.35412905	3.6911142	9.01667	11.9375	4.4375	-13.625	0	2	1	com.android.ContextReader
1262667399793	-0.35412905	3.6911142	9.01667	11.9375	4.4375	-13.625	0	2	1	com.android.ContextReader
1262667399815	-0.35412905	3.6911142	9.01667	11.9375	4.4375	-13.625	0	2	1	com.android.ContextReader
1262667399836	-0.5720546	3.759216	8.907707	13.9375	5.4375	-14.125	0	2	1	com.android.ContextReader
1262667400041	-0.626536	3.8681788	8.907707	13.9375	5.6875	-13.375	0	2	1	com.android.ContextReader
1262667400083	-1.96133	4.2904096	9.030291	12.9375	3.9375	-14.125	0	2	1	com.android.ContextReader
1262667400100	-1.96133	4.2904096	9.030291	12.9375	3.9375	-14.125	0	2	1	com.android.ContextReader
1262667400129	-1.96133	4.2904096	9.030291	12.9375	3.9375	-14.125	0	2	1	com.android.ContextReader
1262667400168	-1.96133	3.9635212	8.962189	13.1875	2.4375	-14.875	0	2	1	com.android.ContextReader
1262667400200	-2.0294318	3.7047346	9.030291	13.1875	1.9375	-13.875	0	2	1	com.android.ContextReader
1262667400228	-1.7978859	3.5276701	9.030291	13.6875	0.9375	-12.4375	0	2	1	com.android.ContextReader
1262667400260	-1.7978859	3.5276701	9.030291	13.6875	0.9375	-12.4375	0	2	1	com.android.ContextReader
1262667400283	-1.7978859	3.5276701	9.030291	13.6875	0.9375	-12.4375	0	2	1	com.android.ContextReader
1262667400300	-1.2666923	2.819412	7.872561	14.9375	1.1875	-10.1875	0	2	1	com.android.ContextReader
1262667400350	-1.2666923	2.819412	7.872561	14.9375	1.1875	-10.1875	0	2	1	com.android.ContextReader
1262667400361	-0.95342433	2.5606253	8.090487	15.25	1.4375	-9.6875	0	2	1	com.android.ContextReader
1262667400390	-0.55843425	2.0158114	8.090487	16.0	0.9375	-9.1875	0	2	1	com.android.ContextReader
1262667400414	-0.55843425	2.0158114	8.090487	16.0	0.9375	-9.1875	0	2	1	com.android.ContextReader
1262667400436	-0.55843425	2.0158114	8.090487	16.0	0.9375	-9.1875	0	2	1	com.android.ContextReader
1262667400467	-0.50395286	1.96133	8.253931	16.75	1.4375	-9.1875	0	2	1	com.android.ContextReader
1262667400481	-0.7218784	2.3971813	8.648921	16.75	2.1875	-11.6875	0	2	1	com.android.ContextReader
1262667400512	-0.7218784	2.3971813	8.934948	18.0	1.6875	-13.125	0	2	1	com.android.ContextReader
1262667400536	-1.3211738	1.6889231	8.648921	19.0	0.1875	-13.875	0	2	1	com.android.ContextReader
1262667400556	-1.3211738	1.6889231	8.648921	19.0	0.1875	-13.875	0	2	1	com.android.ContextReader
1262667400577	-1.3211738	1.6889231	8.648921	19.0	-0.3125	-14.125	0	2	1	com.android.ContextReader
1262667400608	-1.2666923	1.3620348	8.5944395	19.0	-0.3125	-14.125	0	2	1	com.android.ContextReader
1262667400638	-1.9749504	0.88532263	9.261836	18.75	-1.0625	-15.875	0	2	1	com.android.ContextReader
1262667400665	-1.9749504	0.88532263	9.261836	18.75	-1.0625	-15.875	0	2	1	com.android.ContextReader
1262667400676	-2.4516625	1.0896279	10.038197	17.5	-2.8125	-18.0625	0	2	1	com.android.ContextReader
1262667400706	-1.8523673	1.525479	10.337844	18.5	-5.0625	-19.75	0	2	1	com.android.ContextReader
1262667400728	-1.8523673	1.525479	10.337844	18.5	-5.0625	-19.75	0	2	1	com.android.ContextReader
1262667400748	-2.1247742	1.3075534	10.228881	19.0	-5.0625	-20.75	0	2	1	com.android.ContextReader
1262667400772	-3.1054392	0.6810174	9.670447	17.5	-5.8125	-22.75	0	2	1	com.android.ContextReader
1262667400793	-3.1054392	0.6810174	9.670447	17.5	-5.8125	-22.75	0	2	1	com.android.ContextReader
1262667400819	-3.1054392	0.6810174	9.670447	17.5	-5.8125	-22.75	0	2	1	com.android.ContextReader
1262667400855	-3.3642259	0.61291564	9.275456	16.5	-6.3125	-23.0	0	2	1	com.android.ContextReader
1262667400868	-3.3642259	0.3405087	9.166494	13.4375	-8.8125	-23.4375	0	2	1	com.android.ContextReader
1262667400895	-2.7649305	0.3405087	9.166494	13.4375	-8.8125	-23.4375	0	2	1	com.android.ContextReader
1262667400917	-2.7649305	0.3405087	9.166494	13.4375	-8.8125	-23.4375	0	2	1	com.android.ContextReader
1262667400931	-3.6911142	0.7899802	9.493382	12.6875	-10.0625	-24.1875	0	2	1	com.android.ContextReader
